artist,lfm_tags,lfm_listeners,lfm_playcount,lfm_found,tags
De Vet Du,"swedish, Sweden, Eurovision, melodifestivalen, eurovision song contest 2017",49779.0,946453.0,True,
De'nie wel Rave,,593.0,2645.0,True,
De-Phazz,"lounge, jazz, chillout, downtempo, electronic",648473.0,12430169.0,True,
DeBarge,"80s, soul, motown, pop, rnb",530701.0,4167709.0,True,
DeGoBooM,,1292.0,13884.0,True,
DeVita,"k-pop, pop, Hip-Hop, rnb, south korea",132595.0,2390569.0,True,
Dead By Sunrise,"alternative rock, rock, Nu Metal, electronic rock, metal",288521.0,7721614.0,True,
Dead Dawg,,19276.0,530062.0,True,
Dead Fish,"hardcore, punk rock, brazilian, melodic hardcore, political",121845.0,12896313.0,True,
Dead Ghosts,"Garage Rock, Lo-Fi, Canadian, garage, rockabilly",122589.0,1518677.0,True,
Dead Heat,"crossover, hardcore, thrash metal, crossover thrash, thrash",21893.0,364950.0,True,
Dead Hot Workshop,"rock, alternative, arizona",4002.0,24442.0,True,
Dead Infection,"goregrind, grindcore, polish, death metal, poland",24959.0,1072673.0,True,
Dead Kennedys,"punk, hardcore punk, punk rock, hardcore, political",1351706.0,53339267.0,True,
Dead Moon,"Garage Rock, punk rock, Garage Punk, punk, rock",128178.0,2409694.0,True,
Dead Or Alive,"new wave, 80s, synthpop, pop, dance",1399159.0,13294769.0,True,
Dead Prez,"Hip-Hop, rap, underground hip-hop, political, hip hop",575556.0,7881941.0,True,
Dead To Fall,"metalcore, Melodic Death Metal, hardcore, death metal, metal",60711.0,1366882.0,True,
Dead To Me,"punk rock, punk, pop punk, melodic punk, orgcore",117992.0,2983761.0,True,
Dead by April,"metalcore, Melodic Death Metal, modern metal, Pop Metal, metal",540174.0,22994058.0,True,
DeadSquad,"Technical Death Metal, death metal, metal, indonesian, indonesia",7562.0,183603.0,True,
Deadbolt,"psychobilly, gothabilly, Surf, rockabilly, voodoobilly",51334.0,874511.0,True,
Deaded Yasuke,,0.0,0.0,False,
Deadlife,"depressive black metal, synthwave, black metal, darksynth, retrowave",112637.0,1969158.0,True,
Deadly Guns,"hardcore, Gabber, uptempo, electronic, dutch",59464.0,1479208.0,True,
Deadlyft,"dubstep, american, Brostep",10397.0,55990.0,True,
Deadsy,"industrial, Synth-Rock, rock, synth rock, alternative",106537.0,1643665.0,True,
Deaf Kev,"electronic, electronica, germany, dubstep, EDM",121295.0,874367.0,True,
Deafheaven,"black metal, Post-Black Metal, atmospheric black metal, shoegaze, blackgaze",511291.0,25870615.0,True,
Deal Casino,"new jersey, indie pop, jersey, USA",70521.0,860203.0,True,
Deal's Gone Bad,"ska, rocksteady, reggae, soul, traditional ska",28118.0,352984.0,True,
Dean Demir,,78623.0,309481.0,True,
Dean Evenson,"new age, ambient, Meditation, meditative music, native american",96835.0,1624923.0,True,
Dean Fraser,"reggae, jazz, saxophone, instrumental, ska",16679.0,103642.0,True,
Dean Jones,"USA, All, spotify",5171.0,27758.0,True,
Dean Lewis,"indie, pop, australian, singer-songwriter, alternative",935633.0,24974165.0,True,
Dean Martin,"jazz, swing, oldies, easy listening, lounge",2947562.0,42673131.0,True,
Deanie Ip,"Hong Kong, chinese, female vocalist, pop, spotify",3470.0,26362.0,True,
Deano Yipadee,,1009.0,6034.0,True,
Dear Gravity,"ambient, instrumental, shoegaze, electronic, american",51972.0,409623.0,True,
Dear Jane,"rock, chinese, All, Hong Kong, punk",15229.0,809712.0,True,
Dear Seattle,"melodic hardcore, emo, post-rock, ambient, hardcore",43469.0,828858.0,True,
Dear Silas,"rap, jazz, Hip-Hop, USA, jazz hip-hop",45935.0,297919.0,True,
Death,"death metal, Technical Death Metal, progressive death metal, Progressive metal, metal",1004354.0,68286671.0,True,
Death Angel,"thrash metal, speed metal, heavy metal, metal, thrash",275709.0,7330981.0,True,
Death Cab for Cutie,"indie, indie rock, alternative, rock, emo",3754562.0,247434701.0,True,
Death From Above 1979,"indie rock, indie, alternative, dance punk, noise rock",1060157.0,34092880.0,True,
Death Grips,"Hip-Hop, experimental, experimental rap, rap, experimental hip-hop",1174685.0,156110597.0,True,
Death In Vegas,"electronic, trip-hop, alternative, indie, electronica",853682.0,11895233.0,True,
Death Lens,"Garage Punk, Lo-Fi, alternative rock, rock, Garage Rock",64029.0,510152.0,True,
Death Stranding: Timefall,,944.0,5498.0,True,
Death Toll 80K,"grindcore, mincecore, finnish, finland, Grind",15462.0,543834.0,True,
Deathpact,"midtempo bass, electro house, intro, ambient, complextro",74331.0,1020993.0,True,
Deathstars,"industrial metal, Gothic Metal, industrial, metal, Gothic",346506.0,17919444.0,True,
Deathtune,"death metal, Iranian",242.0,1364.0,True,
Deb Talan,"folk, singer-songwriter, female vocalists, indie, acoustic",34306.0,767058.0,True,
Debabrata Gogoi,,862.0,12625.0,True,
Debbie Doo,,2165.0,8117.0,True,
Debbie Turner,,2.0,3.0,True,
Debbies,,4028.0,38816.0,True,
Debby van Dooren,,12310.0,114551.0,True,
Deborah Blues,,268.0,1392.0,True,
Deborah Hanks,,0.0,0.0,False,
Deborah de Luca,"techno, italian, electronic, House, Progressive House",112377.0,944465.0,True,
Deb’s Daughter,,5.0,13.0,True,
Decada Explosiva,"brazil, brazilian",2624.0,15016.0,True,
Decipher,"black metal, death metal, rap, Luxembourg, greece",5489.0,64756.0,True,
Declan McKenna,"indie rock, indie, indie pop, electronic, england",1400829.0,46317534.0,True,
Deddy Dhukun,"singer-songwriter, pop, indonesia, male vocalists",329.0,1090.0,True,
Dede Sabunge,,13588.0,50364.0,True,
Dee MC,india,1321.0,6822.0,True,
DeeWunn,"dancehall, Hip-Hop, jamaican",34380.0,186093.0,True,
Deejay Biene,,161.0,634.0,True,
Deejay Matze,"ilg, stimmung",2417.0,7765.0,True,
Deekapz,"soul, electronic, dance, brazil, brazilian",43403.0,404693.0,True,
Deekline,"breakbeat, breaks, jungle, Funky Breaks, booty breaks",85863.0,643284.0,True,
Deekline & Wizard,"breakbeat, breaks, electronic, nu skool breaks, dance",27484.0,227761.0,True,
Deemas J,,222.0,850.0,True,
Deen Burbigo,"french, Hip-Hop, french hip-hop, 1995, lentourage",33395.0,1514418.0,True,
Deep Chills,"House, italian, deep house, Italy, Chill House",130271.0,1096121.0,True,
Deep Clarity,,1050.0,9056.0,True,
Deep Forest,"new age, ambient, electronic, world, chillout",488925.0,8670738.0,True,
Deep Jahi,dancehall,1226.0,6116.0,True,
Deep Jandu,"Punjabi, canada",14442.0,138757.0,True,
Deep Joshi,,1852.0,11264.0,True,
Deep Meditation Lullabies,,89.0,603.0,True,
Deep Money,,4557.0,25684.0,True,
Deep Ng,,2034.0,27509.0,True,
Deep Purple,"hard rock, classic rock, rock, Progressive rock, heavy metal",3004322.0,81186563.0,True,
Deep Sen,"jazz house, jazz",1180.0,6544.0,True,
Deep Sleep,"electropop, electro, new wave, synthpop, electronica",127191.0,5213879.0,True,
Deep Sleep & Relajacion Del Mar,,406.0,3627.0,True,
Deep Sleep Background Noise,,32.0,344.0,True,
Deep Sleep Brown Noise,,1636.0,992538.0,True,
Deep Sleep Hair Dryers,,991.0,462710.0,True,
Deep Sleep Lullabies,,197.0,2176.0,True,
Deep Sleep Meditation,,9150.0,325733.0,True,
Deep Sleep Music Collective,"calm, Sleep, Focus, to sleep, Binaural sounds",51823.0,5099976.0,True,
Deep Sleep Rain Sounds,,981.0,237024.0,True,
Deep Sleep Relaxation,"new age, spa instrumental",24235.0,1166952.0,True,
Deep Sleep Systems,"Nature, chillout, nature sounds, ambient, enviromental",6301.0,175970.0,True,
Deep Sleep Vacuum Cleaners,,329.0,17626.0,True,
Deep Sleep Waterfalls,,110.0,82547.0,True,
Deep Sleep White Noise,,187.0,5229.0,True,
Deep88,"House, electro, deep house, Disco, Balearic Beat",2449.0,13053.0,True,
Deepa Miriam,,15.0,58.0,True,
Deepack,"hardstyle, electronic, hardcore, techno, electronica",51927.0,359850.0,True,
Deepak,Nu Metal,1476.0,9325.0,True,
Deepak Blue,,4132.0,36903.0,True,
Deepak Chandran Ganesh,,2.0,2.0,True,
Deepak Dev,"Indian, composer, india, South Asian, Malayalam",7503.0,145630.0,True,
Deepak Pandit,,776.0,2824.0,True,
Deepak Rathore Project,"singer-songwriter, Indian, Hindie",11849.0,131981.0,True,
Deepanshu Ruhela,,8875.0,43657.0,True,
Deeparture,"lounge, chillout, instrumental, ambient, House",44750.0,254803.0,True,
Deepend,"deep house, dutch, garage, House, the netherlands",181296.0,1404064.0,True,
Deeperise,"turkey, turkish, House, electronic, dance",49816.0,670817.0,True,
Deepika,"norwegian, folk, pop, electronic, trip-hop",952.0,8798.0,True,
Deepti,,22.0,91.0,True,
Deerhunter,"shoegaze, experimental, psychedelic, indie, indie rock",1315898.0,59633471.0,True,
Deetox,"hardstyle, hard bass, rawstyle",33485.0,339593.0,True,
Deetron,"techno, tech house, electronic, House, funky techno",71938.0,363327.0,True,
Def Leppard,"hard rock, classic rock, rock, 80s, hair metal",1810210.0,46607242.0,True,
Defa,"Turkish Rap, trap, trapcore, plastic",5943.0,170519.0,True,
Default,"alternative rock, rock, alternative, hard rock, Canadian",695587.0,7638277.0,True,
"Defiance, Ohio","folk punk, punk, folk, acoustic, folk-punk",209766.0,9354122.0,True,
Deficio,,19395.0,105453.0,True,
Definition,"techno, electronic, tech house, House, Progressive",28233.0,149034.0,True,
Defis,"Love, poland, romantic, polish, polskie",14551.0,154679.0,True,
Defkhan,,16347.0,442500.0,True,
Deftones,"Nu Metal, alternative, metal, alternative rock, alternative metal",4114611.0,539506749.0,True,
Dego,"Broken Beat, soul, electro funk, boogie, funk",22149.0,165500.0,True,
Degree,"dancehall, reggae, general degree, ragga, jamaica",41585.0,208157.0,True,
Dehmo,"rap, french, france, french rap",10216.0,122155.0,True,
Deibeat,"breakbeat, dubstep, Need to Rate, Psybreaks",3983.0,13784.0,True,
Deichkind,"electronic, german, Hip-Hop, hip hop, deutsch",421281.0,15718239.0,True,
Deicide,"death metal, Brutal Death Metal, american, metal, black metal",368861.0,17755771.0,True,
Deidre Goodwin,"Broadway, musical, United States",10266.0,56782.0,True,
Deine Cousine,"rock, punk, alternative, alternative rock, punk rock",12577.0,227756.0,True,
Deise do Vale,"female vocalists, gospel, christian, pentecostal",2227.0,18549.0,True,
Deive Leonardo,"worship, gospel",2199.0,29067.0,True,
Dejw,"polish, poland, disco polo, polskie, trap",8663.0,97312.0,True,
Deke Dickerson,"rockabilly, rock, Surf, Rock and Roll, country",10097.0,93503.0,True,
Dekel,"electronic, psytrance, electronica, techno, Goa Trance",9718.0,80560.0,True,
Dekker,"folk, singer-songwriter, acoustic, Lo-Fi, indie",105709.0,1192556.0,True,
Del McCoury,"bluegrass, country, americana, folk, Del McCoury",36406.0,249336.0,True,
Del Shannon,"60s, oldies, rock n roll, classic rock, Rock and Roll",566224.0,4411051.0,True,
Del The Funky Homosapien,,346033.0,4460073.0,True,
Del Water Gap,"folk, indie pop, my top songs, indie, pop",654696.0,20387892.0,True,
Del Wood,"ragtime, jazz, piano, All, spotify",5676.0,19303.0,True,
Delacey,"pop, dream pop, indie, USA, american",161172.0,1261055.0,True,
Delacruz,"rap, acoustic, hip hop, Hip-Hop, brazil",210815.0,5185123.0,True,
Delain,"symphonic metal, Gothic Metal, Female fronted metal, metal, dutch",297914.0,19697358.0,True,
Delaion,,272.0,876.0,True,
Delaney Bailey,"folk, singer-songwriter, indie folk, USA, singer songwriter",559118.0,11120665.0,True,
Delaney Jane,"pop, female vocalists, Canadian, singer-songwriter, under 100 listeners",52745.0,423183.0,True,
Delaney Stein,,2350.0,7407.0,True,
Delano,"brasil, funk, brazil, rnb, 90s",166092.0,1002072.0,True,
Delano Smith,"deep house, House, detroit, detroit techno, electronic",30775.0,176147.0,True,
Dele Ojo,,227.0,917.0,True,
Delegation,"funk, soul, Disco, 80s, 70s",485229.0,3455002.0,True,
Delete,"dubstep, hardstyle, future garage, electronic, ambient",38254.0,678420.0,True,
Delgao,spain,14231.0,406586.0,True,
Delhia De France,"experimental, indietronica, germany, electronic, art pop",17693.0,92632.0,True,
Delilah,"soul, trip-hop, pop, alternative, female vocalists",161416.0,2082891.0,True,
Delilah Montagu,"indie pop, pop, piano, electropop, sweet soulmusic",50461.0,284233.0,True,
Delina,,73.0,145.0,True,
Delino Marçal,,19867.0,116854.0,True,
Delinquent Habits,"Hip-Hop, rap, hip hop, latin, latin hip hop",263608.0,2985207.0,True,
Delirious & Alex K,,2073.0,9080.0,True,
Delirious?,"christian, christian rock, worship, contemporary christian, rock",189439.0,3897336.0,True,
Delit Quirion,,49525.0,231884.0,True,
Delius,,9296.0,49176.0,True,
Della,"trance, hardcore, Rave, electro, breakbeat",21104.0,346487.0,True,
Della Mae,"All, bluegrass, country, Alt-country, progressive bluegrass",18904.0,140453.0,True,
Delley & Dorivan,"lesser known yet streamable artists, sertanejo, Caipira, various artists are a PITA on lastfm",3973.0,10981.0,True,
Delly Ranks,"dancehall, reggae, Bashment, caribbean, jamaica",18486.0,64476.0,True,
Delphine Haidan,opera,376.0,841.0,True,
Delroy Wilson,"reggae, rocksteady, ska, roots reggae, roots",206118.0,1316191.0,True,
Delta Deez,"Hip-Hop, rap",4297.0,102534.0,True,
Delta Don and Theta Mind Cream,,410.0,4662.0,True,
Delta Heavy,"Drum and bass, dubstep, electronic, neurofunk, british",269856.0,4926990.0,True,
Delta Spirit,"indie rock, indie, folk rock, rock, soul",477252.0,6833638.0,True,
Delux,"pop punk, punk rock, rock, spanish, Rock en Espanol",32665.0,512607.0,True,
Deluxe,"indie, spanish indie pop, indie pop, spanish, pop",253667.0,4197732.0,True,
Deluzion,"thrash metal, electronic, EDM, hardstyle",11004.0,135861.0,True,
Dely Kate,,7.0,25.0,True,
Demarco,"dancehall, reggae, jamaican, Hip-Hop, hip hop",121104.0,906944.0,True,
Demarious Cole,,110.0,301.0,True,
Demented Scumcats,"psychobilly, punk, rockabilly, Garage Punk, DEMENTED ARE GO",6127.0,112699.0,True,
Demerris,"soul, jazz, female vocalists, singer-songwriter, scat",1.0,1.0,True,
Demeter,"slovenian, acoustic, krasn, lepo",33601.0,290015.0,True,
Demetrius,"death metal, indonesia, indonesian, Technical Death Metal, bard",10247.0,41816.0,True,
Demi Kanon,"hardstyle, electronic",21898.0,327009.0,True,
Demi Lardner,,72.0,122.0,True,
Demi Lovato,"pop, pop rock, female vocalists, Disney, guilty pleasure",3286996.0,194072262.0,True,
Demi Portion,"french rap, rap, rap francais, Hip-Hop, french",18089.0,284733.0,True,
Demian Bichir,,2739.0,7257.0,True,
Demian Rodríguez,bolero,1886.0,21862.0,True,
Demo,"Drum and bass, darkstep, electronic, neurofunk, techstep",44021.0,303867.0,True,
Demon Hunter,"metalcore, metal, christian metal, christian, hardcore",374077.0,15788603.0,True,
Demonios Da Garoa,,61271.0,443330.0,True,
Dempagumi.Inc,,38682.0,674169.0,True,
Demuir,"House, techno, tech house, funky, canada",15709.0,73354.0,True,
Demus,,737.0,1730.0,True,
Denaun,"rap, Hip-Hop, underground hip-hop, United States, detroit rap",6338.0,32191.0,True,
Dendipappey,,7201.0,69872.0,True,
Denean,"new age, Neo-Pagan, spiritual, female vocalist, Denean",10670.0,83173.0,True,
Denes Kumar,,0.0,0.0,False,
Deniece Williams,"soul, 80s, female vocalists, pop, Disco",445799.0,2517612.0,True,
Denied,"hardcore, heavy metal, beatdown hardcore, swedish, thrash metal",14809.0,203995.0,True,
Deniel Perer,,0.0,0.0,False,
Denis First,"dance, House, deep house, Russia, tech house",22518.0,121790.0,True,
Denis Horvat,"tech house, House, electronic, techno, deep house",34480.0,175313.0,True,
Denis Impulsywni,"polish, poland, sieczka, polskie, Gimbaza",11728.0,116258.0,True,
Denis Kenzo,"trance, progressive trance, russian, vocal trance, chillout",51508.0,734577.0,True,
Denis O'Hare,"All, spotify",3613.0,18885.0,True,
Denis Turbide,"neofolk, ambient, guitar, singer-songwriter, fingerstyle guitar",31752.0,142719.0,True,
Denise Belfon,"soca, world, dance, rnb, All",5610.0,24620.0,True,
Denise Cerqueira,"gospel, christian, pop, latin, female vocalists",4262.0,30240.0,True,
Denise Faye,,3156.0,7874.0,True,
Denise Ho,,6060.0,158165.0,True,
Denise Julia,"milkers, booba, rnb, cute, contemporary rnb",197817.0,6128011.0,True,
Denise King,"jazz, singer",21012.0,97625.0,True,
Denise Rosenthal,"chile, pop, female vocalists, latin, chilean",40123.0,873930.0,True,
Denise Santoz,philippines,45127.0,188605.0,True,
Denise Young,"piano, ambient, new age, instrumental, neoclassical",18802.0,198353.0,True,
Deniz Bul,"electronic, techno, club, minimal, minimal techno",23648.0,156699.0,True,
Deniz Koyu,"House, electronic, Progressive House, electro house, electro",122130.0,602382.0,True,
Deniz Seki,"turkish, pop, female vocalists, Turkish Pop, All",35973.0,576742.0,True,
Deniz Tekin,"female, turkish, turkisch, turkey, sofar sounds",28611.0,811769.0,True,
Denki Groove,"japanese, techno, electronic, j-pop, trance",66532.0,1173701.0,True,
DenniJasmin,,2221.0,23528.0,True,
Dennis Brown,"reggae, roots reggae, dub, roots, lovers rock",511303.0,4622507.0,True,
Dennis Cometti,"surf punk, Garage Rock",4270.0,55817.0,True,
Dennis Doff,,1092.0,3753.0,True,
Dennis Kruissen,"netherlands, artistes",45537.0,262686.0,True,
Dennis Lloyd,"indie pop, indie, pop, reggae, israeli",584044.0,7504573.0,True,
Dennis Martin,"video game music, Soundtrack, All, electronic, techno",4396.0,254790.0,True,
Dennis Miller,"standup comedy, comedy, stand up comedy, podcast, liberal",6859.0,69675.0,True,
Dennis Quin,"House, netherlands",35891.0,167498.0,True,
Dennis Schober,,0.0,0.0,False,
Dennis Scott,,9358.0,56121.0,True,
Dennis Sheperd,"trance, progressive trance, electronic, uplifting trance, german",66041.0,682723.0,True,
Dennis aus Hürth,,105.0,17973.0,True,
Denny,USA,38557.0,322642.0,True,
Deno,"rnb, rap, UK, 4 Stars, spotify",42208.0,587685.0,True,
Deny,"post-hardcore, hardcore, screamo, emocore, metalcore",10527.0,411026.0,True,
Denz,"rap, swedish, Hip-Hop, hiphop, scandinavian",16949.0,267428.0,True,
Denzal Park,"House, funky house, dance, australia, All",41038.0,173159.0,True,
Denzel Curry,"Hip-Hop, rap, hip hop, Southern Hip Hop, trap",1584677.0,150347201.0,True,
Deorro,"House, dance, Progressive House, electronic, club",905015.0,9883806.0,True,
Depeche Mode,"electronic, new wave, synthpop, synth pop, 80s",4374107.0,290423399.0,True,
Depresión Sonora,"post-punk, spain, coldwave, rock, spanish",160589.0,6385609.0,True,
Depresszió,"hungarian, alternative metal, rock, hard rock, metal",14558.0,662770.0,True,
Dept,,176679.0,4179164.0,True,
Depth Charge,"trip-hop, big beat, electronic, experimental, electronica",51912.0,340694.0,True,
Der Benniii,,1920.0,6403.0,True,
Der Bielefelder Kinderchor,,733.0,2899.0,True,
Der Dritte Raum,"techno, electronic, minimal, minimal techno, electro",111897.0,773754.0,True,
